#EXPORTTYPE:                 ;ALL                                                                                                                        
#FILE:                       ;2023-07-03_NaNO3KNO3_ALassII_Hanke_100-300›C_10Kxmin-1_2Zyklen_N2-20-20_Al-pierced.ngb-sd7                                 
#FORMAT:                     ;NETZSCH5                                                                                                                   
#FTYPE:                      ;ASCII                                                                                                                      
#IDENTITY:                   ;2023-07-03                                                                                                                 
#DECIMAL:                    ;COMMA                                                                                                                      
#SEPARATOR:                  ;SEMICOLON                                                                                                                  
#MTYPE:                      ;DSC                                                                                                                        
#INSTRUMENT:                 ;NETZSCH DSC 204F1 Phoenix                                                                                                  
#PROJECT:                    ;                                                                                                                           
#DATE/TIME:                  ;03.07.2023 15:11:31 (UTC+2)                                                                                                
#CORR. FILE:                 ;                                                                                                                           
#TEMPCAL:                    ;26-04-2022 07:47                                                                                                           
#SENSITIVITY:                ;26-04-2022 07:40                                                                                                           
#LABORATORY:                 ;H221                                                                                                                       
#OPERATOR:                   ;AH                                                                                                                         
#REMARK:                     ;Teststand: ALass II / 03.07.2023 Jonas Tombrink / Probe nach Erstbe?llung / 50:50 mol% NaNO3:KNO3 / 45,7:54,3 wt% NaNO3:NO3
#SAMPLE:                     ;NaNO3KNO3                                                                                                                  
#SAMPLE MASS /mg:            ;10,719                                                                                                                     
#MATERIAL:                   ;NaNO3KNO3                                                                                                                  
#REFERENCE:                  ;-----                                                                                                                      
#REFERENCE MASS /mg:         ;0                                                                                                                          
#TYPE OF CRUCIBLE:           ;Standard Al 25 ‘l, pierced lid                                                                                             
#SAMPLE CRUCIBLE MASS /mg:   ;39,961                                                                                                                     
#REFERENCE CRUCIBLE MASS /mg:;39,497                                                                                                                     
#PURGE 2 MFC:                ;NITROGEN,250,0 ml/min                                                                                                      
#PROTECTIVE MFC:             ;NITROGEN,250,0 ml/min                                                                                                      
#M.RANGE /‘V:                ;5000                                                                                                                       
#TAU-R:                      ;---                                                                                                                        
#CORR. CODE:                 ;000                                                                                                                        
#EXO:                        ;-1                                                                                                                         
#RANGE:                      ;25›C....300›C/-10,0....10,0K/min                                                                                           
#SEGMENT:                    ;S1-4/4                                                                                                                     
#SEG. 1:                     ;25›C/10,0(K/min)/300›C                                                                                                     
#SEG. 2:                     ;300›C/10,0(K/min)/25›C                                                                                                     
#SEG. 3:                     ;25›C/10,0(K/min)/300›C                                                                                                     
#SEG. 4:                     ;300›C/10,0(K/min)/25›C                                                                                                     

#*RESULTS:;File;Segment;Result;Unit;Y_value;Unit;Range_Xmin;Unit;Range_Xmax;Unit;Range_Ymin;Unit;Range_Ymax;Unit

##Temp./›C;Time/min;DSC/(mW/mg);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 93,67082;  6,87167;      0,17143;22,00000;22,00000;3,67275;1
 93,68752;  6,87333;      0,17144;22,00000;21,00000;3,67270;1
 93,70421;  6,87500;      0,17142;22,00000;21,00000;3,67265;1
 93,72092;  6,87667;      0,17143;22,00000;21,00000;3,67260;1
 93,73761;  6,87833;      0,17141;22,00000;22,00000;3,67255;1
 93,75431;  6,88000;      0,17140;22,00000;21,00000;3,67250;1
 93,77102;  6,88167;      0,17138;22,00000;22,00000;3,67245;1
 93,78771;  6,88333;      0,17137;22,00000;21,00000;3,67240;1
 93,80441;  6,88500;      0,17135;22,00000;21,00000;3,67235;1
 93,82110;  6,88667;      0,17136;22,00000;22,00000;3,67230;1
 93,83781;  6,88833;      0,17136;22,00000;22,00000;3,67225;1
 93,85452;  6,89000;      0,17136;22,00000;22,00000;3,67221;1
 93,87122;  6,89167;      0,17137;22,00000;22,00000;3,67216;1
 93,88792;  6,89333;      0,17135;22,00000;22,00000;3,67211;1
 93,90462;  6,89500;      0,17134;22,00000;21,00000;3,67206;1
 93,92132;  6,89667;      0,17134;22,00000;21,00000;3,67201;1
 93,93803;  6,89833;      0,17137;22,00000;20,00000;3,67196;1
 93,95474;  6,90000;      0,17137;22,00000;21,00000;3,67191;1
 93,97145;  6,90167;      0,17137;22,00000;21,00000;3,67186;1
 93,98816;  6,90333;      0,17138;22,00000;21,00000;3,67181;1
 94,00485;  6,90500;      0,17140;22,00000;22,00000;3,67176;1
 94,02155;  6,90667;      0,17141;22,00000;21,00000;3,67171;1
 94,03826;  6,90833;      0,17141;22,00000;21,00000;3,67166;1
 94,05495;  6,91000;      0,17142;22,00000;21,00000;3,67161;1
 94,07164;  6,91167;      0,17144;22,00000;22,00000;3,67156;1
 94,08834;  6,91333;      0,17144;22,00000;21,00000;3,67151;1
 94,10504;  6,91500;      0,17145;22,00000;21,00000;3,67146;1
 94,12173;  6,91667;      0,17145;22,00000;22,00000;3,67142;1
 94,13842;  6,91833;      0,17146;22,00000;21,00000;3,67137;1
 94,15512;  6,92000;      0,17148;22,00000;21,00000;3,67132;1
 94,17182;  6,92167;      0,17150;22,00000;22,00000;3,67127;1
 94,18852;  6,92333;      0,17151;22,00000;22,00000;3,67122;1
 94,20521;  6,92500;      0,17151;22,00000;22,00000;3,67117;1
 94,22189;  6,92667;      0,17154;22,00000;22,00000;3,67112;1
 94,23859;  6,92833;      0,17154;22,00000;22,00000;3,67107;1
 94,25529;  6,93000;      0,17153;22,00000;22,00000;3,67102;1
 94,27198;  6,93167;      0,17153;22,00000;21,00000;3,67097;1
 94,28868;  6,93333;      0,17153;22,00000;22,00000;3,67092;1
 94,30537;  6,93500;      0,17154;22,00000;22,00000;3,67087;1
 94,32206;  6,93667;      0,17154;22,00000;22,00000;3,67082;1
 94,33875;  6,93833;      0,17155;22,00000;21,00000;3,67077;1
 94,35545;  6,94000;      0,17157;22,00000;22,00000;3,67072;1
 94,37213;  6,94167;      0,17159;22,00000;22,00000;3,67068;1
 94,38883;  6,94333;      0,17160;22,00000;22,00000;3,67063;1
 94,40553;  6,94500;      0,17158;22,00000;21,00000;3,67058;1
 94,42224;  6,94667;      0,17161;22,00000;22,00000;3,67053;1
 94,43894;  6,94833;      0,17161;22,00000;22,00000;3,67048;1
 94,45564;  6,95000;      0,17160;23,00000;22,00000;3,67043;1
 94,47235;  6,95167;      0,17160;22,00000;22,00000;3,67038;1
 94,48903;  6,95333;      0,17159;22,00000;21,00000;3,67033;1
 94,50574;  6,95500;      0,17157;22,00000;22,00000;3,67028;1
 94,52243;  6,95667;      0,17156;22,00000;21,00000;3,67023;1
 94,53912;  6,95833;      0,17156;22,00000;21,00000;3,67018;1
 94,55581;  6,96000;      0,17156;22,00000;21,00000;3,67013;1
 94,57250;  6,96167;      0,17157;22,00000;21,00000;3,67008;1
 94,58920;  6,96333;      0,17157;22,00000;22,00000;3,67003;1
 94,60589;  6,96500;      0,17158;22,00000;22,00000;3,66998;1
 94,62257;  6,96667;      0,17158;22,00000;21,00000;3,66993;1
 94,63926;  6,96833;      0,17159;22,00000;21,00000;3,66989;1
 94,65596;  6,97000;      0,17159;22,00000;21,00000;3,66984;1
 94,67265;  6,97167;      0,17159;22,00000;21,00000;3,66979;1
 94,68936;  6,97333;      0,17162;22,00000;21,00000;3,66974;1
 94,70606;  6,97500;      0,17160;22,00000;21,00000;3,66969;1
 94,72276;  6,97667;      0,17161;22,00000;22,00000;3,66964;1
 94,73946;  6,97833;      0,17161;22,00000;22,00000;3,66959;1
 94,75617;  6,98000;      0,17163;22,00000;22,00000;3,66954;1
 94,77286;  6,98167;      0,17164;22,00000;22,00000;3,66949;1
 94,78955;  6,98333;      0,17164;22,00000;22,00000;3,66944;1
 94,80624;  6,98500;      0,17165;22,00000;22,00000;3,66939;1
 94,82294;  6,98667;      0,17165;22,00000;22,00000;3,66934;1
 94,83965;  6,98833;      0,17168;22,00000;22,00000;3,66929;1
 94,85635;  6,99000;      0,17168;22,00000;22,00000;3,66924;1
 94,87306;  6,99167;      0,17168;22,00000;22,00000;3,66919;1
 94,88975;  6,99333;      0,17171;22,00000;22,00000;3,66914;1
 94,90645;  6,99500;      0,17171;22,00000;22,00000;3,66910;1
 94,92315;  6,99667;      0,17170;22,00000;22,00000;3,66905;1
 94,93985;  6,99833;      0,17170;22,00000;22,00000;3,66900;1
 94,95655;  7,00000;      0,17169;22,00000;21,00000;3,66895;1
 94,97325;  7,00167;      0,17169;22,00000;22,00000;3,66890;1
 94,98994;  7,00333;      0,17168;22,00000;21,00000;3,66885;1
 95,00664;  7,00500;      0,17166;22,00000;21,00000;3,66880;1
 95,02335;  7,00667;      0,17166;22,00000;22,00000;3,66875;1
 95,04005;  7,00833;      0,17167;22,00000;21,00000;3,66870;1
 95,05675;  7,01000;      0,17165;22,00000;21,00000;3,66865;1
 95,07345;  7,01167;      0,17164;22,00000;22,00000;3,66860;1
 95,09016;  7,01333;      0,17162;22,00000;21,00000;3,66855;1
 95,10685;  7,01500;      0,17165;22,00000;22,00000;3,66850;1
 95,12355;  7,01667;      0,17163;22,00000;21,00000;3,66845;1
 95,14024;  7,01833;      0,17164;22,00000;22,00000;3,66840;1
 95,15694;  7,02000;      0,17162;22,00000;22,00000;3,66835;1
 95,17364;  7,02167;      0,17161;22,00000;22,00000;3,66830;1
 95,19034;  7,02333;      0,17161;22,00000;21,00000;3,66826;1
 95,20704;  7,02500;      0,17162;22,00000;21,00000;3,66821;1
 95,22374;  7,02667;      0,17162;22,00000;21,00000;3,66816;1
 95,24044;  7,02833;      0,17162;22,00000;21,00000;3,66811;1
 95,25713;  7,03000;      0,17163;22,00000;22,00000;3,66806;1
 95,27383;  7,03167;      0,17163;22,00000;22,00000;3,66801;1
 95,29053;  7,03333;      0,17164;22,00000;22,00000;3,66796;1
 95,30722;  7,03500;      0,17164;22,00000;22,00000;3,66791;1
 95,32391;  7,03667;      0,17165;22,00000;22,00000;3,66786;1
 95,34061;  7,03833;      0,17167;22,00000;21,00000;3,66781;1
 95,35731;  7,04000;      0,17167;22,00000;22,00000;3,66776;1
 95,37401;  7,04167;      0,17168;22,00000;22,00000;3,66771;1
 95,39070;  7,04333;      0,17168;22,00000;22,00000;3,66766;1
 95,40740;  7,04500;      0,17169;22,00000;22,00000;3,66761;1
 95,42411;  7,04667;      0,17169;22,00000;21,00000;3,66756;1
 95,44081;  7,04833;      0,17170;22,00000;21,00000;3,66751;1
 95,45751;  7,05000;      0,17170;22,00000;22,00000;3,66746;1
 95,47421;  7,05167;      0,17170;22,00000;21,00000;3,66741;1
 95,49092;  7,05333;      0,17173;22,00000;21,00000;3,66737;1
 95,50761;  7,05500;      0,17175;22,00000;22,00000;3,66732;1
 95,52432;  7,05667;      0,17177;22,00000;22,00000;3,66727;1
 95,54102;  7,05833;      0,17180;22,00000;22,00000;3,66722;1
 95,55771;  7,06000;      0,17180;22,00000;21,00000;3,66717;1
 95,57440;  7,06167;      0,17177;22,00000;21,00000;3,66712;1
 95,59108;  7,06333;      0,17168;22,00000;22,00000;3,66707;1
 95,60777;  7,06500;      0,17164;22,00000;21,00000;3,66702;1
 95,62447;  7,06667;      0,17163;22,00000;21,00000;3,66697;1
 95,64117;  7,06833;      0,17161;22,00000;21,00000;3,66692;1
 95,65787;  7,07000;      0,17162;22,00000;21,00000;3,66687;1
 95,67456;  7,07167;      0,17162;22,00000;21,00000;3,66682;1
 95,69126;  7,07333;      0,17162;22,00000;21,00000;3,66677;1
 95,70797;  7,07500;      0,17163;22,00000;22,00000;3,66672;1
 95,72468;  7,07667;      0,17165;22,00000;22,00000;3,66667;1
 95,74137;  7,07833;      0,17168;22,00000;22,00000;3,66662;1
 95,75807;  7,08000;      0,17170;22,00000;22,00000;3,66657;1
 95,77478;  7,08167;      0,17170;22,00000;22,00000;3,66652;1
 95,79147;  7,08333;      0,17171;22,00000;22,00000;3,66648;1
 95,80818;  7,08500;      0,17171;22,00000;22,00000;3,66643;1
 95,82488;  7,08667;      0,17172;22,00000;22,00000;3,66638;1
 95,84157;  7,08833;      0,17172;22,00000;22,00000;3,66633;1
 95,85826;  7,09000;      0,17171;22,00000;21,00000;3,66628;1
 95,87497;  7,09167;      0,17167;22,00000;22,00000;3,66623;1
 95,89166;  7,09333;      0,17164;22,00000;22,00000;3,66618;1
 95,90836;  7,09500;      0,17162;22,00000;21,00000;3,66613;1
 95,92505;  7,09667;      0,17163;22,00000;21,00000;3,66608;1
 95,94175;  7,09833;      0,17163;22,00000;22,00000;3,66603;1
 95,95845;  7,10000;      0,17163;22,00000;22,00000;3,66598;1
 95,97515;  7,10167;      0,17166;22,00000;22,00000;3,66593;1
 95,99184;  7,10333;      0,17166;22,00000;21,00000;3,66588;1
 96,00854;  7,10500;      0,17169;22,00000;22,00000;3,66583;1
 96,02524;  7,10667;      0,17171;22,00000;22,00000;3,66578;1
 96,04194;  7,10833;      0,17171;22,00000;22,00000;3,66573;1
 96,05864;  7,11000;      0,17172;22,00000;22,00000;3,66568;1
 96,07535;  7,11167;      0,17172;22,00000;22,00000;3,66563;1
 96,09206;  7,11333;      0,17173;22,00000;22,00000;3,66559;1
 96,10877;  7,11500;      0,17173;22,00000;22,00000;3,66554;1
 96,12547;  7,11667;      0,17174;22,00000;21,00000;3,66549;1
 96,14218;  7,11833;      0,17174;22,00000;21,00000;3,66544;1
 96,15888;  7,12000;      0,17174;22,00000;22,00000;3,66539;1
 96,17559;  7,12167;      0,17177;23,00000;22,00000;3,66534;1
 96,19229;  7,12333;      0,17177;22,00000;22,00000;3,66529;1
 96,20899;  7,12500;      0,17178;22,00000;21,00000;3,66524;1
 96,22570;  7,12667;      0,17176;22,00000;21,00000;3,66519;1
 96,24240;  7,12833;      0,17177;22,00000;21,00000;3,66514;1
 96,25910;  7,13000;      0,17177;22,00000;22,00000;3,66509;1
 96,27579;  7,13167;      0,17179;22,00000;22,00000;3,66504;1
 96,29248;  7,13333;      0,17182;22,00000;21,00000;3,66499;1
 96,30917;  7,13500;      0,17182;22,00000;21,00000;3,66494;1
 96,32586;  7,13667;      0,17185;22,00000;21,00000;3,66489;1
 96,34255;  7,13833;      0,17189;22,00000;21,00000;3,66484;1
 96,35924;  7,14000;      0,17191;22,00000;21,00000;3,66479;1
 96,37593;  7,14167;      0,17194;22,00000;22,00000;3,66474;1
 96,39264;  7,14333;      0,17194;22,00000;22,00000;3,66469;1
 96,40932;  7,14500;      0,17195;22,00000;21,00000;3,66465;1
 96,42601;  7,14667;      0,17195;22,00000;21,00000;3,66460;1
 96,44269;  7,14833;      0,17195;22,00000;22,00000;3,66455;1
 96,45938;  7,15000;      0,17196;22,00000;21,00000;3,66450;1
 96,47608;  7,15167;      0,17196;22,00000;22,00000;3,66445;1
 96,49278;  7,15333;      0,17199;22,00000;21,00000;3,66440;1
 96,50949;  7,15500;      0,17199;23,00000;22,00000;3,66435;1
 96,52619;  7,15667;      0,17200;22,00000;21,00000;3,66430;1
 96,54289;  7,15833;      0,17200;22,00000;21,00000;3,66425;1
 96,55959;  7,16000;      0,17202;22,00000;22,00000;3,66420;1
 96,57629;  7,16167;      0,17201;22,00000;22,00000;3,66415;1
 96,59300;  7,16333;      0,17199;23,00000;22,00000;3,66410;1
 96,60970;  7,16500;      0,17198;22,00000;21,00000;3,66405;1
 96,62640;  7,16667;      0,17196;22,00000;22,00000;3,66400;1
 96,64311;  7,16833;      0,17195;23,00000;22,00000;3,66395;1
 96,65980;  7,17000;      0,17197;22,00000;22,00000;3,66390;1
 96,67649;  7,17167;      0,17198;22,00000;21,00000;3,66385;1
 96,69319;  7,17333;      0,17198;22,00000;22,00000;3,66380;1
 96,70988;  7,17500;      0,17198;22,00000;21,00000;3,66375;1
 96,72657;  7,17667;      0,17197;22,00000;22,00000;3,66370;1
 96,74326;  7,17833;      0,17197;22,00000;22,00000;3,66366;1
 96,75997;  7,18000;      0,17196;22,00000;21,00000;3,66361;1
 96,77667;  7,18167;      0,17196;22,00000;21,00000;3,66356;1
 96,79338;  7,18333;      0,17197;22,00000;22,00000;3,66351;1
 96,81009;  7,18500;      0,17197;22,00000;22,00000;3,66346;1
 96,82679;  7,18667;      0,17198;22,00000;22,00000;3,66341;1
 96,84349;  7,18833;      0,17198;22,00000;22,00000;3,66336;1
 96,86018;  7,19000;      0,17198;22,00000;22,00000;3,66331;1
 96,87688;  7,19167;      0,17197;22,00000;22,00000;3,66326;1
 96,89359;  7,19333;      0,17195;23,00000;21,00000;3,66321;1
 96,91029;  7,19500;      0,17196;22,00000;22,00000;3,66316;1
 96,92698;  7,19667;      0,17196;22,00000;21,00000;3,66311;1
 96,94369;  7,19833;      0,17197;23,00000;22,00000;3,66306;1
 96,96039;  7,20000;      0,17197;22,00000;22,00000;3,66301;1
 96,97709;  7,20167;      0,17198;22,00000;22,00000;3,66296;1
 96,99379;  7,20333;      0,17200;22,00000;21,00000;3,66291;1
 97,01049;  7,20500;      0,17200;22,00000;21,00000;3,66286;1
 97,02719;  7,20667;      0,17199;22,00000;21,00000;3,66281;1
 97,04389;  7,20833;      0,17197;22,00000;21,00000;3,66276;1
 97,06059;  7,21000;      0,17196;22,00000;22,00000;3,66271;1
 97,07728;  7,21167;      0,17196;22,00000;22,00000;3,66266;1
 97,09398;  7,21333;      0,17195;22,00000;21,00000;3,66261;1
 97,11069;  7,21500;      0,17195;22,00000;21,00000;3,66257;1
 97,12740;  7,21667;      0,17196;22,00000;21,00000;3,66252;1
 97,14410;  7,21833;      0,17196;22,00000;21,00000;3,66247;1
 97,16080;  7,22000;      0,17197;22,00000;21,00000;3,66242;1
 97,17750;  7,22167;      0,17199;22,00000;22,00000;3,66237;1
 97,19421;  7,22333;      0,17197;22,00000;21,00000;3,66232;1
 97,21091;  7,22500;      0,17198;23,00000;22,00000;3,66227;1
 97,22760;  7,22667;      0,17198;22,00000;22,00000;3,66222;1
 97,24430;  7,22833;      0,17197;22,00000;22,00000;3,66217;1
 97,26099;  7,23000;      0,17197;22,00000;22,00000;3,66212;1
 97,27769;  7,23167;      0,17196;22,00000;21,00000;3,66207;1
 97,29440;  7,23333;      0,17194;22,00000;22,00000;3,66202;1
 97,31110;  7,23500;      0,17195;22,00000;22,00000;3,66197;1
 97,32779;  7,23667;      0,17195;22,00000;22,00000;3,66192;1
 97,34450;  7,23833;      0,17195;22,00000;22,00000;3,66187;1
 97,36120;  7,24000;      0,17194;22,00000;22,00000;3,66182;1
 97,37790;  7,24167;      0,17192;22,00000;22,00000;3,66177;1
 97,39462;  7,24333;      0,17193;22,00000;21,00000;3,66172;1
 97,41133;  7,24500;      0,17191;22,00000;22,00000;3,66167;1
 97,42805;  7,24667;      0,17190;22,00000;21,00000;3,66162;1
 97,44476;  7,24833;      0,17190;22,00000;21,00000;3,66157;1
 97,46146;  7,25000;      0,17191;22,00000;22,00000;3,66152;1
 97,47817;  7,25167;      0,17189;22,00000;22,00000;3,66148;1
 97,49487;  7,25333;      0,17190;22,00000;22,00000;3,66143;1
 97,51157;  7,25500;      0,17188;22,00000;22,00000;3,66138;1
 97,52828;  7,25667;      0,17189;22,00000;22,00000;3,66133;1
 97,54498;  7,25833;      0,17187;22,00000;22,00000;3,66128;1
 97,56169;  7,26000;      0,17187;22,00000;22,00000;3,66123;1
 97,57840;  7,26167;      0,17190;22,00000;21,00000;3,66118;1
 97,59510;  7,26333;      0,17190;22,00000;22,00000;3,66113;1
 97,61181;  7,26500;      0,17191;22,00000;21,00000;3,66108;1
 97,62853;  7,26667;      0,17189;22,00000;21,00000;3,66103;1
 97,64523;  7,26833;      0,17190;22,00000;22,00000;3,66098;1
 97,66193;  7,27000;      0,17190;22,00000;21,00000;3,66093;1
 97,67864;  7,27167;      0,17189;22,00000;22,00000;3,66088;1
 97,69536;  7,27333;      0,17189;22,00000;21,00000;3,66083;1
 97,71206;  7,27500;      0,17191;22,00000;22,00000;3,66078;1
 97,72875;  7,27667;      0,17194;22,00000;22,00000;3,66073;1
 97,74545;  7,27833;      0,17196;22,00000;22,00000;3,66068;1
 97,76217;  7,28000;      0,17198;22,00000;22,00000;3,66063;1
 97,77888;  7,28167;      0,17201;22,00000;22,00000;3,66058;1
 97,79557;  7,28333;      0,17203;22,00000;21,00000;3,66053;1
 97,81227;  7,28500;      0,17204;22,00000;21,00000;3,66048;1
 97,82896;  7,28667;      0,17204;22,00000;21,00000;3,66043;1
 97,84566;  7,28833;      0,17206;22,00000;21,00000;3,66038;1
 97,86236;  7,29000;      0,17207;22,00000;21,00000;3,66034;1
 97,87905;  7,29167;      0,17209;22,00000;22,00000;3,66029;1
 97,89574;  7,29333;      0,17210;22,00000;22,00000;3,66024;1
 97,91245;  7,29500;      0,17210;22,00000;22,00000;3,66019;1
 97,92914;  7,29667;      0,17211;22,00000;21,00000;3,66014;1
 97,94583;  7,29833;      0,17211;22,00000;22,00000;3,66009;1
 97,96254;  7,30000;      0,17213;22,00000;21,00000;3,66004;1
 97,97923;  7,30167;      0,17214;22,00000;22,00000;3,65999;1
 97,99593;  7,30333;      0,17216;22,00000;21,00000;3,65994;1
 98,01264;  7,30500;      0,17217;22,00000;21,00000;3,65989;1
 98,02935;  7,30667;      0,17217;22,00000;20,00000;3,65984;1
 98,04603;  7,30833;      0,17216;22,00000;21,00000;3,65979;1
 98,06273;  7,31000;      0,17216;22,00000;22,00000;3,65974;1
 98,07943;  7,31167;      0,17216;22,00000;22,00000;3,65969;1
 98,09612;  7,31333;      0,17217;22,00000;22,00000;3,65964;1
 98,11282;  7,31500;      0,17219;22,00000;22,00000;3,65959;1
 98,12951;  7,31667;      0,17222;22,00000;21,00000;3,65954;1
 98,14621;  7,31833;      0,17224;22,00000;21,00000;3,65949;1
 98,16292;  7,32000;      0,17226;22,00000;21,00000;3,65944;1
 98,17962;  7,32167;      0,17227;22,00000;21,00000;3,65939;1
 98,19631;  7,32333;      0,17225;22,00000;22,00000;3,65934;1
 98,21301;  7,32500;      0,17226;23,00000;21,00000;3,65929;1
 98,22970;  7,32667;      0,17224;22,00000;21,00000;3,65924;1
 98,24641;  7,32833;      0,17225;22,00000;21,00000;3,65919;1
 98,26313;  7,33000;      0,17223;22,00000;21,00000;3,65914;1
 98,27985;  7,33167;      0,17222;22,00000;21,00000;3,65910;1
 98,29657;  7,33333;      0,17220;22,00000;22,00000;3,65905;1
 98,31330;  7,33500;      0,17223;22,00000;22,00000;3,65900;1
 98,33001;  7,33667;      0,17223;22,00000;22,00000;3,65895;1
 98,34672;  7,33833;      0,17223;22,00000;22,00000;3,65890;1
 98,36341;  7,34000;      0,17224;22,00000;22,00000;3,65885;1
 98,38012;  7,34167;      0,17224;22,00000;21,00000;3,65880;1
 98,39683;  7,34333;      0,17227;22,00000;22,00000;3,65875;1
 98,41354;  7,34500;      0,17229;22,00000;22,00000;3,65870;1
 98,43026;  7,34667;      0,17229;22,00000;22,00000;3,65865;1
 98,44698;  7,34833;      0,17232;22,00000;21,00000;3,65860;1
 98,46369;  7,35000;      0,17230;22,00000;22,00000;3,65855;1
 98,48040;  7,35167;      0,17231;22,00000;22,00000;3,65850;1
 98,49711;  7,35333;      0,17229;22,00000;22,00000;3,65845;1
 98,51383;  7,35500;      0,17230;22,00000;22,00000;3,65840;1
 98,53054;  7,35667;      0,17230;22,00000;21,00000;3,65835;1
 98,54725;  7,35833;      0,17231;22,00000;22,00000;3,65830;1
 98,56395;  7,36000;      0,17233;22,00000;21,00000;3,65825;1
 98,58065;  7,36167;      0,17233;22,00000;21,00000;3,65820;1
 98,59736;  7,36333;      0,17234;22,00000;22,00000;3,65815;1
 98,61405;  7,36500;      0,17234;22,00000;22,00000;3,65810;1
 98,63075;  7,36667;      0,17235;22,00000;22,00000;3,65805;1
 98,64745;  7,36833;      0,17233;22,00000;22,00000;3,65800;1
 98,66417;  7,37000;      0,17234;22,00000;22,00000;3,65795;1
 98,68089;  7,37167;      0,17232;22,00000;22,00000;3,65790;1
 98,69762;  7,37333;      0,17231;22,00000;21,00000;3,65785;1
 98,71432;  7,37500;      0,17229;22,00000;21,00000;3,65780;1
 98,73103;  7,37667;      0,17229;22,00000;21,00000;3,65775;1
 98,74774;  7,37833;      0,17230;23,00000;21,00000;3,65770;1
 98,76445;  7,38000;      0,17228;22,00000;22,00000;3,65766;1
 98,78116;  7,38167;      0,17229;22,00000;21,00000;3,65761;1
 98,79786;  7,38333;      0,17227;22,00000;21,00000;3,65756;1
 98,81455;  7,38500;      0,17228;22,00000;22,00000;3,65751;1
 98,83126;  7,38667;      0,17228;22,00000;22,00000;3,65746;1
 98,84798;  7,38833;      0,17229;22,00000;22,00000;3,65741;1
 98,86468;  7,39000;      0,17229;22,00000;22,00000;3,65736;1
 98,88139;  7,39167;      0,17229;22,00000;21,00000;3,65731;1
